device,deviceId,deviceType,registerAddress,registerHex,variableName,dataTag,mapName,source,mapType,mapUnit,mapDescription,telemetryName,tags,aggregation,scope,rackLabel,whereTo,uiComponent,uiTab,uiField,uiFieldLabel
BSC Main,BSC-1,BSC,31473,0x7af1,BSC1-205 (Rack 7),,Non-balancing Entry Period,,uint16,day,,NonBalancePeriod,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,nonBalancingPeriod,Dengelemesiz Dönem (gün)
BSC Main,BSC-1,BSC,31570,0x7b52,BSC1-124 (Rack 8),,RBMS SW Version,Nameplate,uint32,-,SW Version e.g.) 0x01053203 -> SW V1.5.32.3 (BCD),Version,"rack_id: 8, component: rbms, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31572,0x7b54,BSC1-126 (Rack 8),,Updater Version,,uint32,-,SW Version e.g.) 0x12345678 -> SW V12.34.56.78 (BCD),Version,"rack_id: 8, component: updater, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31574,0x7b56,BSC1-128 (Rack 8),,Boot Selector Version,,uint32,-,SW Version e.g.) 0x01053203 -> SW V1.5.32.3 (BCD),Version,"rack_id: 8, component: boot_selector, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31576,0x7b58,BSC1-130 (Rack 8),,RBMS SW Checksum,,uint32,-,e.g.) 0x01020304,Checksum,"rack_id: 8, component: rbms, deviceId: BSC-1",,per-rack,Rack 8,,,,,
BSC Main,BSC-1,BSC,31578,0x7b5a,BSC1-132 (Rack 8),,BMS SW Name,,uint128,-,"BMS SW Name e.g.) 0x4733585F52424D53 : ""G3X_RBMS""",SWName,"rack_id: 8, component: bms, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,bmsSwName,BMS Yazılım Adı
BSC Main,BSC-1,BSC,31586,0x7b62,BSC1-140 (Rack 8),,BMS Serial Number,,uint32,-,Serial Number e.g.) 0x4E25F371(hex) = 1311110001(dec),SerialNumber,"rack_id: 8, component: bms, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,serialNumber,Seri No
BSC Main,BSC-1,BSC,31588,0x7b64,BSC1-142 (Rack 8),,BMS HW Version,,uint32,-,BMS HW Version e.g.) 0x00010002 -> HW V1.2 (BCD),Version,"rack_id: 8, component: bms_hw, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31590,0x7b66,BSC1-144 (Rack 8),,Current Sensor Type,,uint16,-,"e.g.) Network Type + Hall Type : 1, Hall Type : 0",SensorType,"rack_id: 8, component: current, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,currentSensorType,Akım Sensörü Tipi
BSC Main,BSC-1,BSC,31592,0x7b68,BSC1-146 (Rack 8),,Relay Close Current Spec,,uint16,A,Relay Close Current Spec. e.g.) 0x00C8 -> 200 A,CloseCurrent,"rack_id: 8, component: relay, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,relayCloseCurrent,Röle Kapama Akımı (A)
BSC Main,BSC-1,BSC,31593,0x7b69,BSC1-147 (Rack 8),,Pack Count,,uint16,ea,Pack Count e.g.) 0x0004 -> 4 (ea),Count,"rack_id: 8, component: pack, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31594,0x7b6a,BSC1-148 (Rack 8),,BMIC Count per Pack,,uint16,ea,BMIC Count e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 8, component: bmic, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31595,0x7b6b,BSC1-149 (Rack 8),,Temperature Sensor Count,,uint16,ea,Temperature Sensor Count per Pack e.g.) 0x0004 -> 4 (ea),Count,"rack_id: 8, component: temp_sensor, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31597,0x7b6d,BSC1-151 (Rack 8),,PCB Temperature Sensor Count,,uint16,ea,Ambient Temperature Sensor Count per Pack e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 8, component: pcb_temp, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31598,0x7b6e,BSC1-152 (Rack 8),,Pack Voltage Sensor Count,,uint16,ea,Ambient Temperature Sensor Count per Pack e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 8, component: pack_voltage, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31599,0x7b6f,BSC1-153 (Rack 8),,Voltage Sensor Count,,uint16,ea,Voltage Sensor Count per Pack e.g.) 0x000E -> 14 (ea),Count,"rack_id: 8, component: voltage_sensor, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31602,0x7b72,BSC1-156 (Rack 8),,Pack Type,,uint16,-,e.g.) 0x0503,Type,"rack_id: 8, component: pack, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packType,Paket Tipi
BSC Main,BSC-1,BSC,31620,0x7b84,BSC1-157 (Rack 8),,State,Summary                                                  Sum,uint16,enum,,State,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Rack Details,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,state,Durum Kodu
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_cell_balancing,Cell Balancing,bitfieldConfigs (reg 31621),bitfield,-,Cell Balancing,Cell Balancing,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Cell Balancing
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_warning,Warning,bitfieldConfigs (reg 31621),bitfield,-,Warning,Warning,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Warning
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_fault,Fault,bitfieldConfigs (reg 31621),bitfield,-,Fault,Fault,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Fault
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_charge_status,Charge/Discharge Status,bitfieldConfigs (reg 31621),bitfield,-,Charge/Discharge Status,Charge/Discharge Status,rack_id: 8,,per-rack,Rack 8,,,,,Charge/Discharge Status
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_cer,CER Status,bitfieldConfigs (reg 31621),bitfield,-,CER Status,CER Status,rack_id: 8,,per-rack,Rack 8,,,,,CER Status
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_dc_line,DC Line Closed,bitfieldConfigs (reg 31621),bitfield,-,DC Line Closed,DC Line Closed,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,DC Line Closed
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_battery_ready,Battery Ready,bitfieldConfigs (reg 31621),bitfield,-,Battery Ready,Battery Ready,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Battery Ready
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_pwr_derate,Charge Power Derating,bitfieldConfigs (reg 31621),bitfield,-,Charge Power Derating,Charge Power Derating,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Charge Power Derating
BSC Main,BSC-1,BSC,31621,0x7b85,,r8_current_sensor,Current Sensor Type,bitfieldConfigs (reg 31621),bitfield,-,Current Sensor Type,Current Sensor Type,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Current Sensor Type
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_pc,PC Status,bitfieldConfigs (reg 31622),bitfield,-,PC Status,PC Status,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,PC Status
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_mc_plus,MC(+) Status,bitfieldConfigs (reg 31622),bitfield,-,MC(+) Status,MC(+) Status,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,MC(+) Status
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_mc_minus,MC(-) Status,bitfieldConfigs (reg 31622),bitfield,-,MC(-) Status,MC(-) Status,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,MC(-) Status
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_cb,CB Status,bitfieldConfigs (reg 31622),bitfield,-,CB Status,CB Status,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,CB Status
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_fan1,Pack Fan1,bitfieldConfigs (reg 31622),bitfield,-,Pack Fan1,Pack Fan1,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,Pack Fan1
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_fan2,Pack Fan2,bitfieldConfigs (reg 31622),bitfield,-,Pack Fan2,Pack Fan2,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,Pack Fan2
BSC Main,BSC-1,BSC,31622,0x7b86,,r8_bpu_fan,BPU Fan,bitfieldConfigs (reg 31622),bitfield,-,BPU Fan,BPU Fan,rack_id: 8,,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,BPU Fan
BSC Main,BSC-1,BSC,31624,0x7b88,BSC1-161 (Rack 8),,Heart Beat (from RBMS),,uint16,,Data is incremented by 1  (every 1sec) for a period of transmission,Heartbeat,"rack_id: system, deviceId: BSC-1",,system,,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,heartbeat,Heartbeat
BSC Main,BSC-1,BSC,31625,0x7b89,BSC1-162 (Rack 8),,Live Unit Count,,uint16,ea,Awaken PBMS Count e.g.) 0x00C8 -> 200,Count,"rack_id: 8, component: live_unit, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31626,0x7b8a,BSC1-163 (Rack 8),,Remaining Balancing Time,,uint32,s,e.g.) 0x00015180 -> 86400 [s],BalanceTime,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,balancingTime,Dengeleme Süresi (s)
BSC Main,BSC-1,BSC,31628,0x7b8c,BSC1-165 (Rack 8),,SOC,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOC,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soc,SoC (%)
BSC Main,BSC-1,BSC,31629,0x7b8d,BSC1-166 (Rack 8),,SOH,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOH,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soh,SoH (%)
BSC Main,BSC-1,BSC,31630,0x7b8e,BSC1-167 (Rack 8),,Charge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],ChargePower,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Control,"RackCard
(Rack sayfası kart bileşeni)",,power_kw,Güç (kW)
BSC Main,BSC-1,BSC,31632,0x7b90,BSC1-169 (Rack 8),,Discharge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],DischargePower,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,dischargePowerLimit,Deşarj Güç Limiti (kW)
BSC Main,BSC-1,BSC,31634,0x7b92,BSC1-171 (Rack 8),,Cell Sum Voltage,,uint32,V,e.g.) 0x0072 C14D -> 0x72 C14D / 10000 = 752.0589 [V],Voltage,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Control,"RackCard
(Rack sayfası kart bileşeni)",,voltage,Voltaj (V)
BSC Main,BSC-1,BSC,31636,0x7b94,BSC1-173 (Rack 8),,Current,,int32,A,"e.g.) 0x0001 329E -> 0x0001 329E / 1000 = 78.494 [A], , 0xFFFE CD5F → -78497 / 1000 = -78.497[A]",Current,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,current,Akım (A)
BSC Main,BSC-1,BSC,31654,0x7ba6,BSC1-189 (Rack 8),,Max Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 8, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellVoltage,Maks Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31655,0x7ba7,BSC1-190 (Rack 8),,Min Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 8, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellVoltage,Min Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31656,0x7ba8,BSC1-191 (Rack 8),,Avg Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 8, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgCellVoltage,Ort Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31657,0x7ba9,BSC1-192 (Rack 8),,Max Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 8, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellLocation,Maks Hücre Konumu
BSC Main,BSC-1,BSC,31658,0x7baa,BSC1-194 (Rack 8),,Min Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 8, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellLocation,Min Hücre Konumu
BSC Main,BSC-1,BSC,31659,0x7bab,BSC1-196 (Rack 8),,Max Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 8, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxPackTemperature,Maks Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31660,0x7bac,BSC1-197 (Rack 8),,Min Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 8, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minPackTemperature,Min Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31661,0x7bad,BSC1-198 (Rack 8),,Avg Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 8, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgPackTemperature,Ort Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31662,0x7bae,BSC1-199 (Rack 8),,Max Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 8, variant: max_location, deviceId: BSC-1",,per-rack,Rack 8,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31663,0x7baf,BSC1-200 (Rack 8),,Min Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 8, variant: min_location, deviceId: BSC-1",,per-rack,Rack 8,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31664,0x7bb0,BSC1-201 (Rack 8),,Max Difference of Temperature in Rack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 8, variant: max_diff, deviceId: BSC-1",,per-rack,Rack 8,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31665,0x7bb1,BSC1-202 (Rack 8),,Max Difference of Temperature in Pack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 8, variant: max_diff_pack, deviceId: BSC-1",,per-rack,Rack 8,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31670,0x7bb6,BSC1-203 (Rack 8),,MC Open Count,,uint16,,,OpenCount,"rack_id: 8, component: mc, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,mcOpenCount,MC Açma Sayısı
BSC Main,BSC-1,BSC,31671,0x7bb7,BSC1-204 (Rack 8),,Calibration Information,,uint16,,,CalibrationInfo,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,Control,,,,
BSC Main,BSC-1,BSC,31673,0x7bb9,BSC1-205 (Rack 8),,Non-balancing Entry Period,,uint16,day,,NonBalancePeriod,"rack_id: 8, deviceId: BSC-1",,per-rack,Rack 8,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,nonBalancingPeriod,Dengelemesiz Dönem (gün)
BSC Main,BSC-1,BSC,40000,0x9c40,BSC1-106,,Controller Heartbeat,Controller Data,uint16,-,"* It is recommended to cycle from 0(zero) to 255 with an interval of 1second. * The controller’s communicating status * If this value doesn’t be changed for a long time, the BSC regards connection wit",Controller Heartbeat,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40010,0x9c4a,BSC1-107,,Command Request,,uint16,Enum,Initial status,Command Request,"rack_id: system, deviceId: BSC-1",,system,,Control,,,,
BSC Main,BSC-1,BSC,40011,0x9c4b,BSC1-108,,Selected Rack Flags in Manual Mode,0x0005 Close Contactors (in Manual Mode),uint16,Bit Flags,"b0: Rack#1, b1: Rack#2, … b15: Rack#16",Manual Racks 1-16,deviceId: BSC-1,,system,,Control,,,,
BSC Main,BSC-1,BSC,40020,0x9c54,BSC1-115,,Rack Flags to be disabled,0x0002 Start,uint16,Bit Flags,"Disabled Rack Flags : excluded from control. b0: Rack#1, b1: Rack#2, … b15: Rack#16",Disabled Racks 1-16,"rack_id: system, deviceId: BSC-1",,system,,Control,,,,
BSC Main,BSC-1,BSC,40021,0x9c55,BSC1-116,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#17, b1: Rack#18, … b15: Rack#32",Disabled Racks 17-32,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40022,0x9c56,BSC1-117,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#33, b1: Rack#34, … b15: Rack#48",Disabled Racks 33-48,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40023,0x9c57,BSC1-118,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#49, b1: Rack#50, … b15: Rack#64",Disabled Racks 49-64,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40024,0x9c58,BSC1-119,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#65, b1: Rack#66, … b15: Rack#80",Disabled Racks 65-80,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40025,0x9c59,BSC1-120,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#81, b1: Rack#81, … b15: Rack#96",Disabled Racks 81-96,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40026,0x9c5a,BSC1-121,,Rack Flags to be disabled,,uint16,Bit Flags,"b0: Rack#97, b1: Rack#97, … b3: Rack#99, other bits are reserved",Disabled Racks 97-99,"rack_id: system, deviceId: BSC-1",,system,,,,,,
BSC Main,BSC-1,BSC,40027,0x9c5b,BSC1-122,,Rack Flags to be disabled,,uint16,Bit Flags,Reserved,Disabled Reserved 1,deviceId: BSC-1,,system,,,,,,
BSC Main,BSC-1,BSC,40028,0x9c5c,BSC1-123,,Rack Flags to be disabled,,uint16,Bit Flags,＊These flags will be checked and applied only when BSC initializing. Please make sure to set the flags before the Start command.,Disabled Reserved 2,deviceId: BSC-1,,system,,,,,,
HVAC Unit 1,HVAC-1,HVAC,7,0x7,,,Slave Address,HVAC PDF §7.1 Bilgi Toplama,,-,,Slave Address,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,8,0x8,,,Baud Rate,HVAC PDF §7.1 Bilgi Toplama,,-,,Baud Rate,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,9,0x9,,,Monitor Temp Mode,HVAC PDF §7.1 Bilgi Toplama,,-,,Monitor Temp Mode,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,10,0xa,,,Cooling Setpoint,HVAC PDF §7.1 Bilgi Toplama,,°C,,Cooling Setpoint,room: room1,,per-room,Room room1,,"Kontrol Paneli
(Kontrol sayfası)",Dashboard,coolingSetpoint,Soğutma Ayar Noktası (°C)
HVAC Unit 1,HVAC-1,HVAC,11,0xb,,,Cooling Hysteresis,HVAC PDF §7.1 Bilgi Toplama,,-,,Cooling Hysteresis,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,12,0xc,,,Compressor Start Delay,HVAC PDF §7.1 Bilgi Toplama,,s,,Compressor Start Delay,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,13,0xd,,,Restart Delay,HVAC PDF §7.1 Bilgi Toplama,,s,,Restart Delay,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,14,0xe,,,High Temp Alarm Set,HVAC PDF §7.1 Bilgi Toplama,,°C,,High Temp Alarm Set,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,15,0xf,,,High Temp Hysteresis,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Hysteresis,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,16,0x10,,,Low Temp Alarm Set,HVAC PDF §7.1 Bilgi Toplama,,°C,,Low Temp Alarm Set,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,17,0x11,,,Low Temp Hysteresis,HVAC PDF §7.1 Bilgi Toplama,,-,,Low Temp Hysteresis,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,28,0x1c,,,Heating Setpoint,HVAC PDF §7.1 Bilgi Toplama,,°C,,Heating Setpoint,room: room1,,per-room,Room room1,,"Kontrol Paneli
(Kontrol sayfası)",Dashboard,heatingSetpoint,Isıtma Ayar Noktası (°C)
HVAC Unit 1,HVAC-1,HVAC,30,0x1e,,,Heating Hysteresis,HVAC PDF §7.1 Bilgi Toplama,,-,,Heating Hysteresis,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,512,0x200,,,Reset Command,HVAC PDF §7.1 Bilgi Toplama,,-,,Reset Command,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,514,0x202,,,Remote On/Off,HVAC PDF §7.1 Bilgi Toplama,,-,,Remote On/Off,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,768,0x300,,,High Temp Alarm,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,769,0x301,,,High Temp Alarm 2,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm 2,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,770,0x302,,,High Temp Alarm 3,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm 3,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,771,0x303,,,High Temp Alarm 4,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm 4,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,772,0x304,,,High Temp Alarm 5,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm 5,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,773,0x305,,,High Temp Alarm 6,HVAC PDF §7.1 Bilgi Toplama,,-,,High Temp Alarm 6,room: room1,,per-room,Room room1,,,,,
HVAC Unit 1,HVAC-1,HVAC,774,0x306,,,Low Temp Alarm,HVAC PDF §7.1 Bilgi Toplama,,-,,Low Temp Alarm,room: room1,,per-room,Room room1,,,,,
